,Unnamed: 0,Bedrooms,Bathrooms,Furnishing,Tennants,Area,Price,Locality,Postal_code
1058,1058,2 BHK Apartment,1,Unfurnished,Family,1170 sqft,"22,000", Troop Bazar ,No code
1059,1059,3 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1550 sqft,"25,000"," Panchavati Colony, Peerzadiguda, NH ",500089
1060,1060,3 BHK Builder Floor,From Mar '20,Semi-Furnished,Bachelors/Family,1700 sqft,"19,000", Nizampet ,No code
1061,1061,3 BHK Apartment,Immediately,Furnished,Bachelors/Family,1600 sqft,"21,000"," Gayatri Nagar, Medbowli, Inner Ring Road ",No code
1062,1062,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,950 sqft,"8,500", Dammaiguda ,500083
1063,1063,2 BHK Builder Floor,Immediately,Semi-Furnished,Bachelors/Family,1300 sqft,"12,000", Almasguda ,No code
1064,1064,3 BHK Builder Floor,2,Semi-Furnished,Bachelors/Family,1500 sqft,"28,000", Zahara Nagar ,500034
1065,1065,3 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1500 sqft,"27,000", abhinandana exotica Manikonda ,500089
1066,1066,3 BHK Apartment,Immediately,Furnished,Bachelors/Family,1535 sqft,"22,000"," Chandanagar, NH ",500050
1067,1067,2 BHK Builder Floor,Immediately,Unfurnished,Bachelors/Family,1000 sqft,"11,000"," Tellapur, Outer Ring Road ",No code
1068,1068,3 BHK Apartment,2,Unfurnished,Bachelors/Family,2450 sqft,"19,500"," Tellapur, Outer Ring Road ",No code
1069,1069,2 BHK Builder Floor,Immediately,Unfurnished,Bachelors/Family,1000 sqft,"10,000", Medipally ,500098
1070,1070,3 BHK Apartment,Immediately,Furnished,Bachelors/Family,1069 sqft,"15,000"," Uppal, NH ",No code
1071,1071,3 BHK Apartment,Immediately,Furnished,Bachelors/Family,1344 sqft,"22,000"," Madinaguda, Hafeezpet, NH ",500049
1072,1072,2 BHK Builder Floor,Immediately,Unfurnished,Bachelors/Family,1300 sqft,"10,500", Sagar Ring road lb nagar ,500074
1073,1073,1 BHK Apartment,1,Unfurnished,Bachelors/Family,,"14,000", Bikshapathi Nagar,No code
1074,1074,1 BHK Apartment,Immediately,Furnished,Bachelors/Family,read more,"10,000"," Ghatkesar, NH ",501301
1075,1075,3 BHK Apartment,2,Semi-Furnished,Bachelors/Family,1695 sqft,"22,000"," Neknampur, Manikonda, Outer Ring Road ",No code
1076,1076,3 BHK Apartment,2,Furnished,Bachelors/Family,1475 sqft,"18,000"," Bandlaguda, Nagole ",500068
1077,1077,2 BHK Apartment,Immediately,Unfurnished,Bachelors/Family,650 sqft,"7,500", Dabeerpura ,500023
1078,1078,2 BHK Apartment,Immediately,Unfurnished,Bachelors/Family,1075 sqft,"7,000"," Shilpa Nagar, Secunderabad ",No code
1079,1079,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,980 sqft,"25,000"," Financial District, Nanakram Guda ",500032
1080,1080,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,750 sqft,"16,000"," Dilsukh Nagar, NH ",500060
1081,1081,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,100 sqyrd,"20,000", Qutub Shahi Tombs ,500008
1082,1082,2 BHK Apartment,2,Furnished,Bachelors/Family,900 sqft,"22,500", Kalyan Nagar-Moti Nagar ,No code
1083,1083,2 BHK Apartment,Immediately,Unfurnished,Bachelors/Family,900 sqft,"11,000", Suchitra Circle ,No code
1084,1084,2 BHK Builder Floor,Immediately,Unfurnished,Bachelors/Family,800 sqft,"8,000"," Kismatpur, Outer Ring Road ",No code
1085,1085,2 BHK Apartment,North,Semi-Furnished,Bachelors,1000 sqft,"18,000"," Bagh Amberpet, Amberpet, NH ",No code
1086,1086,2 BHK Apartment,East,Semi-Furnished,Bachelors/Family,1314 sqft,"32,000"," Narsingi, Outer Ring Road ",No code
1087,1087,2 BHK Apartment,1,Semi-Furnished,Bachelors,1050 sqft,"12,000"," Bachupally, Outer Ring Road ",No code
1088,1088,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1300 sqft,"20,000", Suchitra Circle ,No code
1089,1089,2 BHK Apartment,Immediately,Unfurnished,Bachelors/Family,1155 sqft,"14,000"," Peerzadiguda, NH ",No code
1090,1090,2 BHK Apartment,2,Unfurnished,Bachelors/Family,1000 sqft,"13,000"," Pragathi Nagar, Kukatpally ",No code
1091,1091,3 BHK Builder Floor,Immediately,Furnished,Bachelors/Family,2150 sqft,"45,000"," Prashant Hills, Rai Durg ",500032
1092,1092,2 BHK Apartment,,Semi-Furnished,Bachelors/Family,read more,"28,000", Kamalapuri,No code
1093,1093,2 BHK Apartment,2,Furnished,Bachelors/Family,1200 sqft,"15,000"," Kailash Hills, Mahadevpur Colony ",500055
1094,1094,3 BHK Apartment,1,Unfurnished,Bachelors,1600 sqft,"21,000", Attapur ,No code
1095,1095,3 BHK Apartment,2,Unfurnished,Bachelors/Family,2000 sqft,"20,000", Nizampet ,No code
1096,1096,2 BHK Apartment,2,Unfurnished,Bachelors/Family,850 sqft,"16,000"," Bandlaguda, Nagole, Srisailam Highway ",No code
1097,1097,3 BHK Builder Floor,West,Furnished,Bachelors/Family,2400 sqft,"30,000"," Miyapur, NH ",500049
1098,1098,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1020 sqft,"11,000", Old Bowenpally ,No code
1099,1099,2 BHK Apartment,North - East,Unfurnished,Bachelors/Family,1500 sqft,"15,000"," Miyapur, NH ",500049
1100,1100,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1600 sqft,"18,000", Bandlaguda Jagir ,No code
1101,1101,2 BHK Apartment,2,Unfurnished,Bachelors/Family,East Facing Property,"25,000", Snehita Hills,500086
1102,1102,2 BHK Apartment,Immediately,Unfurnished,Bachelors/Family,1190 sqft,"12,500", Gajularamaram ,No code
1103,1103,3 BHK Apartment,Immediately,Furnished,Bachelors/Family,1725 sqft,"22,000", Alwal ,No code
1104,1104,3 BHK Builder Floor,,Bachelors/Family,3,2050 sqft,"27,000"," Kukatpally, NH ",500090
1105,1105,3 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1400 sqft,"28,000"," Kukatpally, NH ",500090
1106,1106,2 BHK Apartment,Immediately,Furnished,Bachelors/Family,1180 sqft,"15,000", Aminpur ,No code
1107,1107,2 BHK Apartment,Immediately,Unfurnished,Bachelors/Family,50 sqyrd,"10,000", Humayunagar ,500028
1108,1108,3 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1365 sqft,"7,000"," Bolarum, Medchal Road ",No code
1109,1109,2 BHK Apartment,2,Unfurnished,Family,1200 sqft,"15,000", Prender Ghast Road ,500003
1110,1110,3 BHK Builder Floor,Immediately,Semi-Furnished,Bachelors/Family,1650 sqft,"18,000"," Upparpally, Hyderabad Expressway ",No code
1111,1111,3 BHK Apartment,From Jan '20,Semi-Furnished,Bachelors/Family,1900 sqft,"28,000"," Miyapur, NH ",500049
1112,1112,3 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1800 sqft,"24,000", Chitrapuri Colony ,No code
1113,1113,3 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,2010 sqft,"30,000"," Kokapet, Outer Ring Road ",No code
1114,1114,3 BHK Apartment,2,Semi-Furnished,Bachelors,2000 sqft,"17,000", Peeramcheru ,No code
1115,1115,1 BHK Apartment,Immediately,Furnished,Bachelors/Family,,"5,000", Turkayamjal,501510
1116,1116,1 BHK Apartment,Immediately,Furnished,Bachelors/Family,read more,"9,000", Nagole,No code
1117,1117,1 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,read more,"6,500", Patancheruvu,No code
1118,1118,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1115 sqft,"11,000"," Rajendra Nagar, Outer Ring Road ",No code
1119,1119,3 BHK Apartment,2,Semi-Furnished,Bachelors,1425 sqft,"16,000", Attapur ,No code
1120,1120,2 BHK Builder Floor,Immediately,Furnished,Bachelors/Family,100 sqyrd,"18,000"," Alkapuri, LB Nagar, NH ",500035
1121,1121,3 BHK Builder Floor,Immediately,Semi-Furnished,Bachelors/Family,1500 sqft,"15,000"," Devendra Rocktown, LB Nagar, NH ",500068
1122,1122,2 BHK Apartment,North,Semi-Furnished,Family,2500 sqft,"17,000"," LB Nagar, NH ",500074
1123,1123,3 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1850 sqft,"27,000", Kamalapuri Colony ,No code
1124,1124,3 BHK Builder Floor,Immediately,Semi-Furnished,Bachelors/Family,1200 sqft,"13,500"," Uppal, NH ",No code
1125,1125,2 BHK Apartment,1,Unfurnished,Bachelors,1800 sqft,"12,000"," Kalimandir, Bandlaguda ",500086
1126,1126,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,950 sqft,"9,000"," Boduppal, NH ",No code
1127,1127,3 BHK Apartment,2,Semi-Furnished,Bachelors/Family,1950 sqft,"30,000", East Marredpally ,No code
1128,1128,3 BHK Builder Floor,Immediately,Semi-Furnished,Bachelors/Family,1600 sqft,"22,000"," Kukatpally, NH ",500090
1129,1129,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1250 sqft,"18,000"," Mayuri Nagar, Miyapur ",No code
1130,1130,3 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,2000 sqft,"45,000"," HUDA Techno Enclave, Hitech City ",500081
1131,1131,2 BHK Apartment,Immediately,Furnished,Bachelors/Family,911 sqft,"14,000", Pragati Nagar ,No code
1132,1132,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,850 sqft,"10,000", Langer House ,No code
1133,1133,2 BHK Apartment,North,Semi-Furnished,Bachelors,1100 sqft,"12,000"," Ananth Nagar, Secunderabad ",No code
1134,1134,2 BHK Apartment,Immediately,Unfurnished,Bachelors/Family,1000 sqft,"16,500"," Somajiguda, NH ",No code
1135,1135,3 BHK Apartment,2,Semi-Furnished,Bachelors/Family,1900 sqft,"27,000"," SRI SAIRAM Towers, Hafeezpet, NH ",500050
1136,1136,2 BHK Apartment,From Dec '19,Semi-Furnished,Bachelors/Family,1000 sqft,"18,000"," Pragathi Nagar, Kukatpally ",No code
1137,1137,2 BHK Apartment,1,Unfurnished,Bachelors/Family,1400 sqft,"16,000"," Miyapur, NH ",500049
1138,1138,2 BHK Apartment,2,Furnished,Bachelors/Family,900 sqft,"30,000", Madhapur-,No code
1139,1139,2 BHK Apartment,2,Semi-Furnished,Family,1100 sqft,"15,000", Suchitra Circle ,No code
1140,1140,2 BHK Apartment,1,Unfurnished,Bachelors/Family,1000 sqft,"10,000"," Bachupally, Outer Ring Road ",No code
1141,1141,2 BHK Apartment,2,Semi-Furnished,Bachelors,1100 sqft,"10,500", Nizampet ,No code
1142,1142,3 BHK Apartment,3,Semi-Furnished,Bachelors,East Facing Property,"27,000", Manikonda,No code
1143,1143,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1000 sqft,"19,000"," Ameerpet, NH ",No code
1144,1144,2 BHK Apartment,1,Semi-Furnished,Bachelors,1200 sqft,"19,800"," Punjagutta, NH ",No code
1145,1145,1 BHK Apartment,Immediately,Unfurnished,Bachelors/Family,,"10,000", Anand,No code
1146,1146,2 BHK Apartment,East,Semi-Furnished,Bachelors/Family,925 sqft,"20,000"," Metro Palmgrove Phase I & II, Somajiguda, NH ",500082
1147,1147,2 BHK Apartment,1,Semi-Furnished,Bachelors/Family,1250 sqft,"17,000", Shaikpet ,No code
1148,1148,3 BHK Apartment,2,Semi-Furnished,Bachelors,1475 sqft,"17,000", Navodaya Colony-Kukatpally ,500072
1149,1149,2 BHK Apartment,Immediately,Furnished,Bachelors/Family,1050 sqft,"17,000"," Pragathi Nagar, Kukatpally ",No code
1150,1150,1 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,,"10,500"," Banjara Hills, NH ",500034
1151,1151,2 BHK Apartment,4,Semi-Furnished,Bachelors/Family,1100 sqft,"20,000"," Banjara Hills, NH ",500034
1152,1152,2 BHK Builder Floor,Immediately,Unfurnished,Bachelors/Family,1100 sqft,"12,000", Friends Colony ,No code
1153,1153,2 BHK Penthouse,From Jan '20,Furnished,Bachelors/Family,1800 sqft,"26,000"," Somajiguda, NH ",No code
1154,1154,3 BHK Apartment,1,Unfurnished,Bachelors,1675 sqft,"26,000"," Aparna Hill park Silver oaks, Chandanagar, NH ",500050
1155,1155,2 BHK Builder Floor,Immediately,Unfurnished,Bachelors/Family,900 sqft,"18,000", Nizampet ,No code
1156,1156,2 BHK Apartment,1,Unfurnished,Bachelors/Family,1700 sqft,"12,000", Alwal ,No code
1157,1157,2 BHK Apartment,Immediately,Semi-Furnished,Bachelors/Family,1200 sqft,"20,000"," Srinagar Colony, Old Malakpet, NH ",500036
1158,1158,2 BHK Apartment,1,Semi-Furnished,Bachelors/Family,850 sqft,"15,000", Nizampet ,No code
1159,1159,2 BHK Apartment,Immediately,Unfurnished,Bachelors/Family,900 sqft,"12,000", Sivaji Nagar-Chandanagar ,500133
